image_id,fname,caption
367818,000000367818.jpg,a woman is standing next to a horse
368038,000000368038.jpg,"a long train is painted red, yellow, and pink"
368212,000000368212.jpg,a baby sitting on a toilet with a toothbrush in its mouth
368294,000000368294.jpg,a woman in a yellow shirt is working on a piece of wood
368335,000000368335.jpg,a horse is walking in the parking lot
368456,000000368456.jpg,a train with graffiti on the side of it
368684,000000368684.jpg,a laptop computer sitting on top of a rug
368752,000000368752.jpg,a boy sitting at a table with a plate of food
368900,000000368900.jpg,a living room with a tv and a checkered floor
368940,000000368940.jpg,a bathroom with a sink and a mirror
368961,000000368961.jpg,two elephants are standing in a fenced in area
368982,000000368982.jpg,a pair of scissors sitting on top of a wooden table
369037,000000369037.jpg,a man standing next to an elephant with a flag on it
369081,000000369081.jpg,two brown horses running in a field of grass
369310,000000369310.jpg,a young boy riding a balance board on a hard wood floor
369323,000000369323.jpg,a woman holding a tennis racquet on a tennis court
369370,000000369370.jpg,a sandwich cut in half on a plate
369442,000000369442.jpg,a group of people standing around a herd of sheep
369503,000000369503.jpg,a woman standing in a kitchen next to a sink
369541,000000369541.jpg,a dog is catching a frisbee in its mouth
369675,000000369675.jpg,a red and white train traveling down train tracks
369751,000000369751.jpg,a stop sign and a traffic sign on a street
369757,000000369757.jpg,a display case with pizzas and other pastries
369771,000000369771.jpg,a plastic container with a fork and a container with a salad in it
369812,000000369812.jpg,a street sign on a pole on a city street
370042,000000370042.jpg,a large group of vases and vases are on display
370208,000000370208.jpg,a bicycle parked next to a parking meter
370270,000000370270.jpg,a woman hitting a ball with a bat
370375,000000370375.jpg,a young boy holding a baseball bat in a field
370478,000000370478.jpg,a laptop computer sitting on top of a bed next to luggage
370486,000000370486.jpg,a woman holding a colorful umbrella in front of a crowd
370677,000000370677.jpg,three people standing in front of a display of donuts
370711,000000370711.jpg,a store window with a display of umbrellas and shoes
370813,000000370813.jpg,a person jumping a skate board in the air
370818,000000370818.jpg,"a bathroom with a sink, toilet and a cabinet"
370900,000000370900.jpg,a group of teddy bears wearing crowns
370999,000000370999.jpg,a dime is sitting next to some small rocks
371042,000000371042.jpg,a woman is playing tennis on a grass court
371472,000000371472.jpg,a pile of pineapples and bananas for sale
371529,000000371529.jpg,a woman is using a toilet in a bathroom
371552,000000371552.jpg,a young boy standing on a soccer field
371677,000000371677.jpg,a desk with two computer monitors and a keyboard
371699,000000371699.jpg,a woman sitting at a desk in a room
371749,000000371749.jpg,two women playing a video game with remote controllers
372203,000000372203.jpg,a bench and a lamp post in a desert
372260,000000372260.jpg,a clock on a post with flowers in the middle of the street
372307,000000372307.jpg,a horse grazing in a field next to a barn
372317,000000372317.jpg,a red bus parked on the side of the road
372349,000000372349.jpg,a man and woman standing in the water
372466,000000372466.jpg,a computer mouse sitting next to a laptop
372577,000000372577.jpg,a man holding a tennis racquet on a tennis court
372718,000000372718.jpg,a vase filled with water and flowers on a table
372819,000000372819.jpg,a group of dogs running around a park
373315,000000373315.jpg,a man riding a skateboard on top of a ramp
373353,000000373353.jpg,a yellow taxi cab is stopped at a crosswalk
373382,000000373382.jpg,a man is playing tennis on a court
373705,000000373705.jpg,a red fire hydrant with a yellow and red stripe
374052,000000374052.jpg,a man sitting on a bench surrounded by pigeons
374083,000000374083.jpg,a man and a little girl are cutting a cake
374369,000000374369.jpg,a person on skis in the snow
374545,000000374545.jpg,a flag flying in the air over a park
374551,000000374551.jpg,a bird perched on a branch of a tree
374727,000000374727.jpg,a street sign with a building in the background
374982,000000374982.jpg,a little girl sitting in front of a pizza
375015,000000375015.jpg,a bear walking on a rock in the dirt
375078,000000375078.jpg,a black and white vase with a flower in it
375278,000000375278.jpg,a person is holding a black dog in a suitcase
375430,000000375430.jpg,a stack of pancakes sitting on top of a white plate
375469,000000375469.jpg,two surfers are riding a wave in the ocean
375493,000000375493.jpg,a woman standing next to a yellow fire hydrant
375763,000000375763.jpg,a herd of sheep standing on top of a lush green field
376093,000000376093.jpg,a group of people standing around a table with pizza
376112,000000376112.jpg,a group of people riding skis down a snow covered slope
376206,000000376206.jpg,a man riding a wave on top of a surfboard
376264,000000376264.jpg,"a table with a laptop, a teapot, a plate, and other items"
376278,000000376278.jpg,a zebra laying on the ground in a field
376284,000000376284.jpg,a fire hydrant on a city street next to a row of parked cars
376307,000000376307.jpg,a woman standing next to a table filled with fruit
376310,000000376310.jpg,a bathroom with a sink and a mirror
376322,000000376322.jpg,a group of people sitting at a table with food and drinks
376365,000000376365.jpg,a glass of milk and a vase with a frog on it
376442,000000376442.jpg,a black teddy bear sitting on a toilet seat
376478,000000376478.jpg,a single rose in a vase on a wooden ledge
376625,000000376625.jpg,a trolley car is traveling down a narrow street
376856,000000376856.jpg,a tall brick building with a clock on the front
376900,000000376900.jpg,a man standing on a tennis court holding a racquet
377000,000000377000.jpg,a cat sitting on a window sill looking out the window
377113,000000377113.jpg,a man riding skis on top of a body of water
377239,000000377239.jpg,a woman is sitting on the ground with an umbrella
377368,000000377368.jpg,a cake shaped like a teddy bear on a table
377393,000000377393.jpg,a clock tower in a plaza next to a beach
377486,000000377486.jpg,a man riding a horse in a rodeo
377497,000000377497.jpg,a zebra with a black and white mane and a white mane
377575,000000377575.jpg,a dog is standing on a leash next to a fire hydrant
377588,000000377588.jpg,a baseball player is throwing a ball to a batter
377635,000000377635.jpg,a man flying through the air while riding a skateboard
377670,000000377670.jpg,a teddy bear is sitting on a boat with other toys
377723,000000377723.jpg,a blue bus parked in front of a building
377814,000000377814.jpg,a box of donuts with different flavors and flavors
377882,000000377882.jpg,a bunch of boats are parked behind a fence
377946,000000377946.jpg,a food truck parked on the side of the road
378099,000000378099.jpg,a computer keyboard and mouse on a wooden table
378116,000000378116.jpg,a man riding a wave on top of a surfboard
378139,000000378139.jpg,a boat is traveling down a river in a city
378244,000000378244.jpg,a person riding skis down a snow covered slope
378284,000000378284.jpg,a pizza with meat and vegetables on a wooden plate
378453,000000378453.jpg,a herd of zebras standing around a watering hole
378454,000000378454.jpg,a man is jumping in the air to catch a frisbee
378515,000000378515.jpg,a woman sitting on the ground next to a pile of bananas
378605,000000378605.jpg,a donut on a plate next to a cup of coffee
378673,000000378673.jpg,a man riding a skateboard up the side of a ramp
378873,000000378873.jpg,a bunch of boxes of different types of vegetables
379332,000000379332.jpg,a man holding a tennis racquet on a tennis court
379441,000000379441.jpg,"a living room with a couch, table, and bookcase"
379453,000000379453.jpg,a large jetliner flying through a blue sky
379476,000000379476.jpg,a long table with wine glasses and candles
379533,000000379533.jpg,a zebra grazing in a field with elephants in the background
379800,000000379800.jpg,a train is coming down the tracks near a stop sign
379842,000000379842.jpg,a nintendo wii game system and a wii remote
380203,000000380203.jpg,a white horse grazing in a lush green field
380706,000000380706.jpg,a man riding a motorcycle down a street next to a traffic light
380711,000000380711.jpg,a man in a wet suit carrying a surfboard
380913,000000380913.jpg,a group of people sitting on a subway train
381360,000000381360.jpg,a man riding a wave on top of a surfboard
381587,000000381587.jpg,a series of photos showing different types of food
381639,000000381639.jpg,a little girl standing in front of a plane
381971,000000381971.jpg,a horse drawn carriage on a city street
382009,000000382009.jpg,a man in yellow shirt and white shorts playing a game of tennis
382030,000000382030.jpg,a pair of shoes and a picture of a woman's head are on a
382088,000000382088.jpg,a white horse standing in a dirt field
382111,000000382111.jpg,a man sitting on a horse at a gas station
382122,000000382122.jpg,a large church with a clock tower and a fence
382125,000000382125.jpg,two men sitting at a table with plates of pizza
382696,000000382696.jpg,"a kitchen with a stove, refrigerator, and a trash can"
382734,000000382734.jpg,a bathroom with a shower and a toilet
382743,000000382743.jpg,a group of people flying kites in the sky
383289,000000383289.jpg,a man sitting on a scooter talking on a cell phone
383337,000000383337.jpg,a person reaching for a box of donuts
383339,000000383339.jpg,a person is para sailing in the ocean
383384,000000383384.jpg,a baseball player swinging a bat on a field
383386,000000383386.jpg,a group of teddy bears sitting on a chair
383443,000000383443.jpg,a bathroom with a large tub and a television
383606,000000383606.jpg,a man taking a picture of himself in a bathroom mirror
383621,000000383621.jpg,a canadian express airplane flying in the sky
383676,000000383676.jpg,two giraffes standing next to each other in a zoo
